序號,答案
20240117090001,2407.57
20240117091001,1491.38
20240117092001,1485.1
20240117093001,1685.19
20240117094001,1833.03
20240117095001,1960.66
20240117100001,2102.04
20240117101001,2483.59
20240117102001,2527.78
20240117103001,2351.51
20240117104001,2493.47
20240117105001,2399.56
20240117110001,869.39
20240117111001,845.72
20240117112001,751.74
20240117113001,781.58
20240117114001,727.73
20240117115001,694.26
20240117120001,1565.23
20240117121001,2396.54
20240117122001,2301.9
20240117123001,2361.62
20240117124001,2557.45
20240117125001,1873.59
20240117130001,2846.34
20240117131001,2533.99
20240117132001,2237.82
20240117133001,2289.1
20240117134001,1885.14
20240117135001,1849.82
20240117140001,4794.75
20240117141001,3991.86
20240117142001,3525.37
20240117143001,3525.02
20240117144001,2903.05
20240117145001,2771.55
20240117150001,1300.05
20240117151001,1014.95
20240117152001,791.05
20240117153001,718.0
20240117154001,455.26
20240117155001,394.52
20240117160001,205.03
20240117161001,134.56
20240117162001,81.82
20240117163001,51.88
20240117164001,32.68
20240117165001,30.83
20240119090001,1867.25
20240119091001,2067.1
20240119092001,2265.67
20240119093001,2980.98
20240119094001,3242.42
20240119095001,3643.15
20240119100001,7510.68
20240119101001,7282.5
20240119102001,7419.45
20240119103001,7797.53
20240119104001,7935.46
20240119105001,7665.51
20240119110001,9256.82
20240119111001,9541.39
20240119112001,9841.44
20240119113001,9519.74
20240119114001,9006.75
20240119115001,8930.1
20240119120001,9874.05
20240119121001,9380.46
20240119122001,8516.13
20240119123001,7754.12
20240119124001,7061.64
20240119125001,6119.59
20240119130001,14362.1
20240119131001,13367.44
20240119132001,13438.52
20240119133001,12762.83
20240119134001,7395.19
20240119135001,6651.68
20240119140001,3714.61
20240119141001,3302.11
20240119142001,3044.82
20240119143001,2542.65
20240119144001,1731.35
20240119145001,1560.01
20240119150001,1381.13
20240119151001,1155.74
20240119152001,1052.29
20240119153001,982.54
20240119154001,761.2
20240119155001,754.69
20240119160001,417.66
20240119161001,375.22
20240119162001,253.5
20240119163001,164.89
20240119164001,102.13
20240119165001,74.13
20240224090001,671.24
20240224091001,709.81
20240224092001,687.44
20240224093001,747.49
20240224094001,813.11
20240224095001,880.25
20240224100001,545.28
20240224101001,534.09
20240224102001,549.93
20240224103001,520.46
20240224104001,578.04
20240224105001,540.32
20240224110001,713.02
20240224111001,708.92
20240224112001,685.05
20240224113001,695.2
20240224114001,673.47
20240224115001,579.36
20240224120001,520.67
20240224121001,485.4
20240224122001,426.79
20240224123001,411.95
20240224124001,375.1
20240224125001,369.08
20240224130001,375.85
20240224131001,312.81
20240224132001,267.9
20240224133001,273.17
20240224134001,220.49
20240224135001,205.32
20240224140001,249.25
20240224141001,207.39
20240224142001,177.56
20240224143001,163.09
20240224144001,107.11
20240224145001,111.73
20240224150001,108.21
20240224151001,93.88
20240224152001,59.83
20240224153001,37.96
20240224154001,34.86
20240224155001,31.17
20240224160001,21.48
20240224161001,16.03
20240224162001,11.12
20240224163001,8.9
20240224164001,6.66
20240224165001,7.23
20240226090001,601.09
20240226091001,635.63
20240226092001,727.41
20240226093001,801.07
20240226094001,766.63
20240226095001,818.55
20240226100001,980.94
20240226101001,1124.43
20240226102001,1085.78
20240226103001,1114.83
20240226104001,1182.16
20240226105001,1163.03
20240226110001,838.95
20240226111001,791.68
20240226112001,650.11
20240226113001,616.38
20240226114001,603.58
20240226115001,581.77
20240226120001,417.54
20240226121001,393.98
20240226122001,362.87
20240226123001,376.27
20240226124001,389.21
20240226125001,395.94
20240226130001,420.57
20240226131001,389.02
20240226132001,391.0
20240226133001,386.61
20240226134001,369.17
20240226135001,352.09
20240226140001,200.44
20240226141001,182.0
20240226142001,170.48
20240226143001,168.56
20240226144001,161.65
20240226145001,155.57
20240226150001,100.88
20240226151001,99.13
20240226152001,93.68
20240226153001,84.12
20240226154001,72.03
20240226155001,67.35
20240226160001,47.9
20240226161001,40.54
20240226162001,29.08
20240226163001,20.56
20240226164001,15.61
20240226165001,12.55
20240327090001,1409.69
20240327091001,1373.05
20240327092001,1525.18
20240327093001,1811.34
20240327094001,2191.24
20240327095001,2923.7
20240327100001,5003.52
20240327101001,5085.0
20240327102001,5520.35
20240327103001,5235.57
20240327104001,6079.21
20240327105001,6835.05
20240327110001,6917.97
20240327111001,6752.96
20240327112001,5041.74
20240327113001,4317.52
20240327114001,2919.6
20240327115001,2712.35
20240327120001,2951.18
20240327121001,2241.43
20240327122001,1990.46
20240327123001,1750.12
20240327124001,1787.61
20240327125001,1484.66
20240327130001,811.98
20240327131001,676.94
20240327132001,477.86
20240327133001,342.51
20240327134001,326.08
20240327135001,296.75
20240327140001,242.11
20240327141001,231.43
20240327142001,195.36
20240327143001,209.12
20240327144001,232.06
20240327145001,218.3
20240327150001,120.18
20240327151001,118.96
20240327152001,117.02
20240327153001,104.39
20240327154001,121.42
20240327155001,98.22
20240327160001,113.06
20240327161001,101.46
20240327162001,78.53
20240327163001,60.62
20240327164001,48.75
20240327165001,35.31
20240329090001,121.38
20240329091001,118.2
20240329092001,114.19
20240329093001,119.83
20240329094001,112.96
20240329095001,99.79
20240329100001,91.26
20240329101001,100.85
20240329102001,103.77
20240329103001,98.79
20240329104001,109.47
20240329105001,104.55
20240329110001,116.84
20240329111001,110.49
20240329112001,101.08
20240329113001,104.01
20240329114001,119.11
20240329115001,131.97
20240329120001,301.56
20240329121001,285.27
20240329122001,248.33
20240329123001,239.01
20240329124001,244.27
20240329125001,218.93
20240329130001,164.36
20240329131001,154.53
20240329132001,147.64
20240329133001,140.82
20240329134001,172.42
20240329135001,154.18
20240329140001,193.17
20240329141001,182.75
20240329142001,179.78
20240329143001,186.91
20240329144001,226.59
20240329145001,202.64
20240329150001,149.31
20240329151001,138.71
20240329152001,131.48
20240329153001,91.32
20240329154001,103.92
20240329155001,87.28
20240329160001,28.53
20240329161001,22.85
20240329162001,20.34
20240329163001,18.09
20240329164001,15.26
20240329165001,10.53
20240428090001,1341.3
20240428091001,1382.98
20240428092001,725.06
20240428093001,453.42
20240428094001,364.48
20240428095001,313.08
20240428100001,827.7
20240428101001,1056.34
20240428102001,1399.28
20240428103001,1976.33
20240428104001,3274.04
20240428105001,3190.99
20240428110001,5039.62
20240428111001,5462.03
20240428112001,4700.43
20240428113001,4517.58
20240428114001,3929.57
20240428115001,3701.83
20240428120001,3746.61
20240428121001,3721.79
20240428122001,3375.09
20240428123001,3032.54
20240428124001,2552.5
20240428125001,2164.63
20240428130001,900.03
20240428131001,681.51
20240428132001,622.28
20240428133001,609.05
20240428134001,531.93
20240428135001,485.06
20240428140001,391.92
20240428141001,339.33
20240428142001,367.99
20240428143001,375.99
20240428144001,625.47
20240428145001,567.88
20240428150001,2098.61
20240428151001,1945.35
20240428152001,1379.71
20240428153001,1054.54
20240428154001,1035.88
20240428155001,991.65
20240428160001,854.49
20240428161001,615.62
20240428162001,450.3
20240428163001,345.38
20240428164001,280.33
20240428165001,212.91
20240430090001,9309.36
20240430091001,9033.0
20240430092001,9818.37
20240430093001,10422.12
20240430094001,10084.3
20240430095001,8902.22
20240430100001,11935.97
20240430101001,12592.08
20240430102001,12221.81
20240430103001,11086.37
20240430104001,11256.43
20240430105001,11273.9
20240430110001,11501.67
20240430111001,12588.6
20240430112001,12707.17
20240430113001,12718.45
20240430114001,12006.37
20240430115001,10969.45
20240430120001,8091.17
20240430121001,11185.45
20240430122001,12195.66
20240430123001,14072.39
20240430124001,12049.02
20240430125001,11778.32
20240430130001,9764.23
20240430131001,8862.39
20240430132001,8589.52
20240430133001,8117.88
20240430134001,7911.33
20240430135001,7481.15
20240430140001,4996.65
20240430141001,4150.21
20240430142001,4049.73
20240430143001,2578.73
20240430144001,2683.64
20240430145001,2140.59
20240430150001,660.67
20240430151001,544.87
20240430152001,514.58
20240430153001,449.98
20240430154001,372.77
20240430155001,309.19
20240430160001,72.56
20240430161001,47.04
20240430162001,36.28
20240430163001,43.11
20240430164001,40.55
20240430165001,54.67
20240515090001,8415.13
20240515091001,9452.47
20240515092001,10831.89
20240515093001,10074.93
20240515094001,10991.73
20240515095001,11847.04
20240515100001,9223.91
20240515101001,9572.39
20240515102001,9708.98
20240515103001,9406.5
20240515104001,9655.51
20240515105001,9643.97
20240515110001,10327.88
20240515111001,10710.06
20240515112001,11724.27
20240515113001,13184.28
20240515114001,13243.13
20240515115001,12877.22
20240515120001,10486.75
20240515121001,10984.16
20240515122001,11918.57
20240515123001,10674.03
20240515124001,10669.34
20240515125001,11314.56
20240515130001,10676.7
20240515131001,8682.33
20240515132001,7497.12
20240515133001,6480.67
20240515134001,4511.5
20240515135001,4004.16
20240515140001,2445.14
20240515141001,2184.12
20240515142001,1994.1
20240515143001,1588.72
20240515144001,1319.17
20240515145001,1146.3
20240515150001,775.93
20240515151001,744.17
20240515152001,663.57
20240515153001,569.11
20240515154001,402.93
20240515155001,330.37
20240515160001,277.27
20240515161001,246.1
20240515162001,189.11
20240515163001,150.79
20240515164001,120.48
20240515165001,84.21
20240520090001,1759.41
20240520091001,1773.22
20240520092001,1863.72
20240520093001,2008.91
20240520094001,2052.06
20240520095001,2266.62
20240520100001,2478.2
20240520101001,2364.65
20240520102001,2391.5
20240520103001,2255.79
20240520104001,2187.36
20240520105001,2255.8
20240520110001,1920.13
20240520111001,1768.16
20240520112001,1696.67
20240520113001,1722.88
20240520114001,1741.77
20240520115001,1719.84
20240520120001,1491.41
20240520121001,1441.72
20240520122001,1667.78
20240520123001,1628.1
20240520124001,1643.44
20240520125001,1872.36
20240520130001,996.57
20240520131001,880.64
20240520132001,814.32
20240520133001,725.19
20240520134001,617.58
20240520135001,648.46
20240520140001,864.03
20240520141001,757.66
20240520142001,716.97
20240520143001,781.86
20240520144001,922.39
20240520145001,887.83
20240520150001,895.51
20240520151001,800.18
20240520152001,678.33
20240520153001,537.12
20240520154001,490.93
20240520155001,437.38
20240520160001,371.7
20240520161001,265.92
20240520162001,206.67
20240520163001,158.49
20240520164001,128.24
20240520165001,105.69
20240613090001,384.64
20240613091001,399.64
20240613092001,443.91
20240613093001,527.57
20240613094001,554.48
20240613095001,590.21
20240613100001,1260.56
20240613101001,1594.34
20240613102001,2121.69
20240613103001,2502.47
20240613104001,2718.5
20240613105001,2640.78
20240613110001,2485.2
20240613111001,3296.23
20240613112001,3693.81
20240613113001,3712.89
20240613114001,3971.97
20240613115001,4168.45
20240613120001,4197.2
20240613121001,3981.05
20240613122001,3516.31
20240613123001,3141.62
20240613124001,2207.37
20240613125001,1675.37
20240613130001,10478.91
20240613131001,9389.63
20240613132001,8726.38
20240613133001,6192.59
20240613134001,8080.62
20240613135001,6412.49
20240613140001,4459.46
20240613141001,3396.56
20240613142001,3327.41
20240613143001,1547.61
20240613144001,854.95
20240613145001,647.62
20240613150001,574.17
20240613151001,538.96
20240613152001,531.41
20240613153001,546.75
20240613154001,526.7
20240613155001,534.11
20240613160001,612.0
20240613161001,359.51
20240613162001,257.04
20240613163001,189.92
20240613164001,160.95
20240613165001,92.01
20240615090001,3205.43
20240615091001,3171.66
20240615092001,3666.05
