序號,答案
20240117090001,723.18
20240117091001,1654.62
20240117092001,1141.37
20240117093001,698.19
20240117094001,591.62
20240117095001,349.44
20240117100001,804.24
20240117101001,765.98
20240117102001,863.0
20240117103001,503.86
20240117104001,555.65
20240117105001,250.19
20240117110001,318.13
20240117111001,331.95
20240117112001,283.8
20240117113001,329.06
20240117114001,295.54
20240117115001,341.95
20240117120001,3519.61
20240117121001,3384.97
20240117122001,3346.63
20240117123001,3132.91
20240117124001,3519.46
20240117125001,2904.13
20240117130001,357.88
20240117131001,317.93
20240117132001,322.19
20240117133001,391.74
20240117134001,657.5
20240117135001,920.31
20240117140001,421.3
20240117141001,233.02
20240117142001,426.85
20240117143001,312.65
20240117144001,313.75
20240117145001,414.25
20240117150001,606.56
20240117151001,224.19
20240117152001,247.08
20240117153001,313.14
20240117154001,301.85
20240117155001,1047.66
20240117160001,1776.47
20240117161001,183.25
20240117162001,111.44
20240117163001,80.62
20240117164001,41.03
20240117165001,30.37
20240119090001,1750.16
20240119091001,1726.65
20240119092001,2705.74
20240119093001,2223.68
20240119094001,3658.67
20240119095001,3149.71
20240119100001,4281.2
20240119101001,3416.45
20240119102001,4601.33
20240119103001,8781.12
20240119104001,8642.15
20240119105001,10893.98
20240119110001,12388.51
20240119111001,15695.56
20240119112001,14831.22
20240119113001,14929.78
20240119114001,11070.78
20240119115001,16676.73
20240119120001,14976.8
20240119121001,9247.0
20240119122001,8390.45
20240119123001,7582.37
20240119124001,10185.05
20240119125001,12939.59
20240119130001,11135.37
20240119131001,6310.09
20240119132001,13421.32
20240119133001,5818.26
20240119134001,6373.11
20240119135001,5057.26
20240119140001,7073.68
20240119141001,4336.69
20240119142001,8364.94
20240119143001,3564.15
20240119144001,5424.35
20240119145001,3047.83
20240119150001,1220.2
20240119151001,1040.97
20240119152001,961.4
20240119153001,662.73
20240119154001,663.73
20240119155001,669.21
20240119160001,571.85
20240119161001,573.78
20240119162001,270.41
20240119163001,176.26
20240119164001,154.32
20240119165001,69.89
20240224090001,667.39
20240224091001,837.89
20240224092001,612.81
20240224093001,330.85
20240224094001,242.94
20240224095001,371.76
20240224100001,479.25
20240224101001,726.08
20240224102001,585.35
20240224103001,405.52
20240224104001,476.68
20240224105001,606.14
20240224110001,759.12
20240224111001,755.43
20240224112001,869.04
20240224113001,869.41
20240224114001,807.26
20240224115001,758.56
20240224120001,376.29
20240224121001,395.43
20240224122001,323.87
20240224123001,332.33
20240224124001,327.97
20240224125001,374.94
20240224130001,264.57
20240224131001,221.99
20240224132001,245.06
20240224133001,400.5
20240224134001,442.84
20240224135001,348.07
20240224140001,255.92
20240224141001,272.07
20240224142001,132.9
20240224143001,86.87
20240224144001,96.02
20240224145001,76.97
20240224150001,100.7
20240224151001,102.63
20240224152001,64.22
20240224153001,33.41
20240224154001,30.27
20240224155001,24.66
20240224160001,24.17
20240224161001,15.99
20240224162001,9.51
20240224163001,13.21
20240224164001,8.5
20240224165001,7.75
20240226090001,615.5
20240226091001,917.16
20240226092001,744.07
20240226093001,691.06
20240226094001,591.01
20240226095001,579.3
20240226100001,636.64
20240226101001,1201.92
20240226102001,1388.69
20240226103001,1598.96
20240226104001,1105.07
20240226105001,1235.24
20240226110001,725.11
20240226111001,839.46
20240226112001,834.51
20240226113001,456.78
20240226114001,463.15
20240226115001,466.83
20240226120001,549.65
20240226121001,429.22
20240226122001,333.24
20240226123001,547.73
20240226124001,444.21
20240226125001,436.63
20240226130001,353.33
20240226131001,461.27
20240226132001,458.53
20240226133001,433.24
20240226134001,437.54
20240226135001,330.42
20240226140001,253.31
20240226141001,220.0
20240226142001,198.17
20240226143001,202.7
20240226144001,194.2
20240226145001,150.63
20240226150001,187.95
20240226151001,196.63
20240226152001,117.45
20240226153001,114.91
20240226154001,79.4
20240226155001,74.34
20240226160001,92.06
20240226161001,53.98
20240226162001,27.27
20240226163001,29.01
20240226164001,28.35
20240226165001,12.6
20240327090001,1074.19
20240327091001,1052.36
20240327092001,1160.28
20240327093001,1679.63
20240327094001,2718.3
20240327095001,3490.98
20240327100001,4034.49
20240327101001,5238.32
20240327102001,6077.23
20240327103001,5993.82
20240327104001,7313.69
20240327105001,7174.76
20240327110001,5092.46
20240327111001,5646.73
20240327112001,4090.96
20240327113001,4322.2
