序號,答案
20240117090001,3123.85
20240117091001,3481.89
20240117092001,2998.06
20240117093001,2745.62
20240117094001,2641.22
20240117095001,2254.62
20240117100001,1082.11
20240117101001,1122.68
20240117102001,1387.25
20240117103001,1644.23
20240117104001,1110.56
20240117105001,1259.65
20240117110001,831.81
20240117111001,608.92
20240117112001,404.89
20240117113001,443.61
20240117114001,474.84
20240117115001,453.21
20240117120001,891.67
20240117121001,750.99
20240117122001,1186.73
20240117123001,1776.18
20240117124001,2656.59
20240117125001,3562.41
20240117130001,1389.14
20240117131001,1509.8
20240117132001,1617.05
20240117133001,1855.03
20240117134001,1942.37
20240117135001,1137.31
20240117140001,1257.03
20240117141001,1622.3
20240117142001,1008.37
20240117143001,826.7
20240117144001,672.35
20240117145001,920.41
20240117150001,1680.43
20240117151001,955.48
20240117152001,680.67
20240117153001,480.18
20240117154001,419.09
20240117155001,1213.44
20240117160001,1381.4
20240117161001,216.93
20240117162001,170.65
20240117163001,165.67
20240117164001,53.02
20240117165001,45.58
20240119090001,2593.41
20240119091001,2705.23
20240119092001,2999.96
20240119093001,2865.55
20240119094001,3520.63
20240119095001,4767.37
20240119100001,4527.21
20240119101001,5879.17
20240119102001,6032.52
20240119103001,12382.77
20240119104001,12337.61
20240119105001,13175.44
20240119110001,10156.29
20240119111001,12384.03
20240119112001,12133.83
20240119113001,12491.94
20240119114001,9678.81
20240119115001,12278.63
20240119120001,13790.4
20240119121001,8641.65
20240119122001,7796.86
20240119123001,6771.07
20240119124001,6299.15
20240119125001,11883.64
20240119130001,14193.23
20240119131001,8143.4
20240119132001,12551.97
20240119133001,6331.9
20240119134001,6380.6
20240119135001,5914.42
20240119140001,7209.88
20240119141001,3704.25
20240119142001,6776.42
20240119143001,2652.39
20240119144001,5936.86
20240119145001,2380.38
20240119150001,1328.9
20240119151001,1000.68
20240119152001,957.4
20240119153001,695.63
20240119154001,648.99
20240119155001,604.88
20240119160001,750.9
20240119161001,678.58
20240119162001,297.51
20240119163001,123.48
20240119164001,125.27
20240119165001,61.3
20240224090001,804.28
20240224091001,853.12
20240224092001,728.93
20240224093001,402.77
20240224094001,253.0
20240224095001,368.91
20240224100001,470.92
20240224101001,700.25
20240224102001,530.41
20240224103001,374.36
20240224104001,467.08
20240224105001,569.21
20240224110001,583.8
20240224111001,633.53
20240224112001,594.18
20240224113001,736.98
20240224114001,653.83
20240224115001,523.36
20240224120001,428.28
20240224121001,425.76
20240224122001,309.52
20240224123001,339.91
20240224124001,388.6
20240224125001,436.97
20240224130001,222.51
20240224131001,197.07
20240224132001,221.41
20240224133001,305.84
20240224134001,428.34
20240224135001,329.76
20240224140001,238.53
20240224141001,250.09
20240224142001,136.04
20240224143001,91.71
20240224144001,95.55
20240224145001,76.41
20240224150001,106.06
20240224151001,114.23
20240224152001,59.7
20240224153001,32.98
20240224154001,29.31
20240224155001,29.56
20240224160001,22.81
20240224161001,15.88
20240224162001,9.41
20240224163001,12.64
20240224164001,8.84
20240224165001,9.84
20240226090001,800.36
20240226091001,1326.92
20240226092001,1426.74
20240226093001,1225.24
20240226094001,1127.35
20240226095001,1395.63
20240226100001,728.95
20240226101001,1091.74
20240226102001,1176.91
20240226103001,1265.49
20240226104001,1258.56
20240226105001,1374.8
20240226110001,1069.82
20240226111001,1141.63
20240226112001,930.23
20240226113001,911.44
20240226114001,732.24
20240226115001,624.93
20240226120001,329.34
20240226121001,229.62
20240226122001,205.94
20240226123001,374.93
20240226124001,415.81
20240226125001,402.93
20240226130001,232.29
20240226131001,323.23
20240226132001,323.57
