序號,答案
20240117090001,3618.61
20240117091001,4247.72
20240117092001,4232.87
20240117093001,4204.04
20240117094001,4160.05
20240117095001,4994.74
20240117100001,1441.46
20240117101001,1907.58
20240117102001,2879.39
20240117103001,2186.84
20240117104001,1683.37
20240117105001,1764.22
20240117110001,737.91
20240117111001,535.96
20240117112001,407.1
20240117113001,471.72
20240117114001,404.29
20240117115001,468.72
20240117120001,985.33
20240117121001,1113.41
20240117122001,1229.06
20240117123001,1533.29
20240117124001,1766.88
20240117125001,1810.45
20240117130001,727.44
20240117131001,853.62
20240117132001,986.23
20240117133001,1100.91
20240117134001,1121.72
20240117135001,1372.41
20240117140001,1522.68
20240117141001,3292.74
20240117142001,1237.18
20240117143001,715.64
20240117144001,1293.88
20240117145001,881.56
20240117150001,3211.51
20240117151001,883.01
20240117152001,519.28
20240117153001,375.06
20240117154001,382.17
20240117155001,1237.22
20240117160001,398.39
20240117161001,143.99
20240117162001,115.71
20240117163001,197.82
20240117164001,40.77
20240117165001,36.62
20240119090001,2938.12
20240119091001,2928.54
20240119092001,3475.73
20240119093001,3084.44
20240119094001,4227.75
20240119095001,5165.73
20240119100001,3730.89
20240119101001,4764.89
20240119102001,5304.52
20240119103001,8176.55
20240119104001,10039.61
20240119105001,11231.77
20240119110001,11457.9
20240119111001,12714.08
20240119112001,11688.64
20240119113001,11442.86
20240119114001,8731.39
20240119115001,11889.32
20240119120001,13452.13
20240119121001,8245.41
20240119122001,8291.97
20240119123001,7702.42
20240119124001,7861.22
20240119125001,11685.8
20240119130001,9287.95
20240119131001,8005.74
20240119132001,10670.92
20240119133001,4967.29
20240119134001,5061.0
20240119135001,3991.27
20240119140001,9073.28
20240119141001,5158.78
20240119142001,5655.64
20240119143001,3168.14
20240119144001,5791.32
20240119145001,2709.15
20240119150001,1247.69
20240119151001,1048.68
20240119152001,927.08
20240119153001,728.29
20240119154001,717.18
20240119155001,667.61
20240119160001,597.01
20240119161001,526.14
20240119162001,281.82
20240119163001,143.0
20240119164001,146.11
20240119165001,75.51
20240224090001,724.28
20240224091001,799.83
20240224092001,678.61
20240224093001,370.6
20240224094001,298.11
20240224095001,408.95
20240224100001,495.77
20240224101001,638.47
20240224102001,583.55
20240224103001,437.16
20240224104001,485.61
20240224105001,553.36
20240224110001,645.69
20240224111001,746.4
20240224112001,833.61
20240224113001,1020.43
20240224114001,860.6
20240224115001,707.01
20240224120001,403.71
20240224121001,399.06
20240224122001,319.62
20240224123001,322.83
20240224124001,309.14
20240224125001,352.35
20240224130001,264.2
20240224131001,229.41
20240224132001,256.31
20240224133001,346.99
20240224134001,414.36
20240224135001,325.71
20240224140001,271.58
20240224141001,267.09
20240224142001,145.11
20240224143001,100.32
20240224144001,90.57
20240224145001,77.71
20240224150001,112.38
20240224151001,104.09
20240224152001,55.61
20240224153001,34.52
20240224154001,30.22
20240224155001,26.18
20240224160001,24.31
20240224161001,18.45
20240224162001,9.9
20240224163001,11.68
20240224164001,8.95
20240224165001,9.49
20240226090001,966.19
20240226091001,1107.43
20240226092001,1138.58
20240226093001,1087.23
20240226094001,999.11
20240226095001,1357.99
20240226100001,809.67
20240226101001,892.8
20240226102001,1120.2
20240226103001,1219.12
20240226104001,1320.97
20240226105001,1432.79
20240226110001,966.86
20240226111001,1059.22
20240226112001,1069.77
20240226113001,781.42
20240226114001,606.47
20240226115001,621.19
20240226120001,525.88
20240226121001,453.35
20240226122001,403.23
20240226123001,647.61
20240226124001,813.31
20240226125001,625.23
20240226130001,471.27
20240226131001,638.44
20240226132001,707.16
20240226133001,828.02
20240226134001,620.64
20240226135001,482.89
20240226140001,334.22
20240226141001,237.15
20240226142001,230.36
20240226143001,217.86
20240226144001,176.89
20240226145001,159.99
20240226150001,170.52
20240226151001,162.57
20240226152001,132.99
20240226153001,107.16
20240226154001,92.32
20240226155001,90.5
20240226160001,62.34
20240226161001,45.08
20240226162001,32.91
20240226163001,28.46
20240226164001,21.9
20240226165001,12.01
20240327090001,1195.83
20240327091001,1206.7
20240327092001,1243.73
20240327093001,1879.02
20240327094001,2934.65
20240327095001,4011.89
20240327100001,6692.65
20240327101001,7128.82
20240327102001,8201.22
20240327103001,6090.91
20240327104001,8650.63
20240327105001,9749.09
20240327110001,7241.69
20240327111001,8099.41
20240327112001,5810.14
20240327113001,4524.61
20240327114001,2762.99
20240327115001,2744.41
20240327120001,2765.72
20240327121001,2385.67
20240327122001,2415.42
20240327123001,2275.84
20240327124001,2007.4
20240327125001,1835.85
20240327130001,1916.49
20240327131001,1525.54
20240327132001,992.35
20240327133001,771.36
20240327134001,500.49
20240327135001,343.73
20240327140001,171.08
20240327141001,173.86
20240327142001,175.32
20240327143001,261.78
20240327144001,215.57
20240327145001,242.17
20240327150001,113.33
20240327151001,91.04
20240327152001,100.69
20240327153001,114.75
20240327154001,149.49
20240327155001,114.39
20240327160001,113.17
20240327161001,92.77
20240327162001,98.81
20240327163001,96.74
20240327164001,78.1
20240327165001,43.9
20240329090001,210.23
20240329091001,168.09
20240329092001,117.77
20240329093001,90.27
20240329094001,88.48
