序號,答案
20240117090001,3317.42
20240117091001,4102.18
20240117092001,3406.83
20240117093001,3823.6
20240117094001,3896.75
20240117095001,2360.76
20240117100001,891.02
20240117101001,857.67
20240117102001,915.91
20240117103001,846.85
20240117104001,728.74
20240117105001,581.09
20240117110001,601.69
20240117111001,369.48
20240117112001,216.95
20240117113001,220.28
20240117114001,269.74
20240117115001,261.13
20240117120001,781.02
20240117121001,875.4
20240117122001,898.88
20240117123001,1626.04
20240117124001,3145.39
20240117125001,2223.59
20240117130001,511.09
20240117131001,498.97
20240117132001,661.99
20240117133001,1016.12
20240117134001,1538.51
20240117135001,1115.05
20240117140001,1038.97
20240117141001,1537.31
20240117142001,1021.75
20240117143001,834.37
20240117144001,1105.35
20240117145001,1471.82
20240117150001,2525.47
20240117151001,754.94
20240117152001,565.84
20240117153001,355.17
20240117154001,336.61
20240117155001,754.5
20240117160001,705.81
20240117161001,265.24
20240117162001,126.58
20240117163001,295.32
20240117164001,68.88
20240117165001,49.13
20240119090001,2447.58
20240119091001,2666.39
20240119092001,3020.44
20240119093001,2679.03
20240119094001,3745.08
20240119095001,3828.69
20240119100001,4070.52
20240119101001,4195.66
20240119102001,5923.85
20240119103001,12715.88
20240119104001,12550.4
20240119105001,12765.74
20240119110001,11685.94
20240119111001,16339.12
20240119112001,13596.81
20240119113001,13815.92
20240119114001,9449.7
20240119115001,16634.28
20240119120001,15782.85
20240119121001,8534.19
20240119122001,8160.89
20240119123001,7429.67
20240119124001,7080.1
20240119125001,12676.77
20240119130001,11666.48
20240119131001,6834.93
20240119132001,12792.68
20240119133001,4782.07
20240119134001,4582.97
20240119135001,4594.71
20240119140001,8696.88
20240119141001,3615.05
20240119142001,9419.9
20240119143001,3705.04
20240119144001,8076.47
20240119145001,2617.97
20240119150001,1534.92
20240119151001,1102.29
20240119152001,976.64
20240119153001,633.76
20240119154001,765.45
20240119155001,694.77
20240119160001,570.87
20240119161001,580.86
20240119162001,239.16
20240119163001,140.2
20240119164001,112.2
20240119165001,53.73
20240224090001,841.01
20240224091001,904.63
20240224092001,837.91
20240224093001,408.28
20240224094001,270.33
20240224095001,384.69
20240224100001,576.47
20240224101001,765.67
20240224102001,593.33
20240224103001,413.43
20240224104001,510.75
20240224105001,594.35
20240224110001,846.73
20240224111001,712.05
20240224112001,649.49
20240224113001,654.26
20240224114001,711.41
20240224115001,550.88
20240224120001,440.11
20240224121001,406.61
20240224122001,283.66
20240224123001,269.81
20240224124001,294.17
20240224125001,342.8
20240224130001,235.27
20240224131001,224.39
20240224132001,244.07
20240224133001,318.73
20240224134001,440.66
20240224135001,344.85
20240224140001,237.94
20240224141001,243.1
20240224142001,124.45
20240224143001,89.66
20240224144001,88.64
20240224145001,69.2
20240224150001,110.6
20240224151001,100.85
20240224152001,69.53
20240224153001,32.18
20240224154001,30.5
20240224155001,28.62
20240224160001,22.82
20240224161001,16.73
20240224162001,8.26
20240224163001,11.54
20240224164001,7.52
20240224165001,7.66
20240226090001,353.42
20240226091001,497.26
20240226092001,551.58
20240226093001,518.53
20240226094001,582.26
20240226095001,688.85
20240226100001,765.72
20240226101001,916.96
20240226102001,1221.58
20240226103001,1375.48
20240226104001,1370.09
20240226105001,1533.78
20240226110001,1297.58
20240226111001,1377.96
20240226112001,1306.54
20240226113001,1031.92
20240226114001,760.86
20240226115001,756.79
20240226120001,446.36
20240226121001,310.48
20240226122001,310.93
20240226123001,436.19
20240226124001,369.44
20240226125001,426.62
20240226130001,243.77
20240226131001,306.36
20240226132001,337.34
20240226133001,363.81
20240226134001,352.62
20240226135001,245.84
20240226140001,242.95
20240226141001,188.85
20240226142001,179.39
20240226143001,181.01
20240226144001,180.48
20240226145001,150.0
20240226150001,155.55
20240226151001,146.1
20240226152001,106.48
20240226153001,73.35
20240226154001,71.68
20240226155001,66.12
20240226160001,97.06
20240226161001,60.93
20240226162001,34.3
20240226163001,24.7
20240226164001,17.15
20240226165001,11.96
20240327090001,1180.25
20240327091001,1113.9
20240327092001,1235.52
20240327093001,1757.46
20240327094001,3130.29
20240327095001,4322.91
20240327100001,4462.12
20240327101001,6036.44
20240327102001,6325.32
20240327103001,5309.16
20240327104001,6845.11
20240327105001,7781.18
20240327110001,6460.05
20240327111001,6450.78
20240327112001,4680.54
20240327113001,3618.05
20240327114001,2636.82
20240327115001,2399.74
20240327120001,3056.06
20240327121001,2589.28
20240327122001,2317.36
20240327123001,2415.22
20240327124001,2251.78
20240327125001,1664.94
20240327130001,2033.17
20240327131001,1360.88
20240327132001,746.89
20240327133001,692.66
20240327134001,413.78
20240327135001,267.8
20240327140001,142.4
20240327141001,138.59
20240327142001,166.51
20240327143001,303.25
20240327144001,239.46
20240327145001,254.13
20240327150001,106.66
20240327151001,83.72
20240327152001,104.54
20240327153001,108.89
20240327154001,141.48
20240327155001,125.91
20240327160001,114.92
20240327161001,89.24
20240327162001,96.0
20240327163001,100.45
20240327164001,66.24
20240327165001,34.2
20240329090001,184.87
20240329091001,151.23
20240329092001,127.18
20240329093001,91.28
20240329094001,79.3
20240329095001,85.04
20240329100001,76.15
20240329101001,81.13
20240329102001,77.77
20240329103001,112.81
20240329104001,88.67
20240329105001,93.58
20240329110001,122.69
20240329111001,69.42
20240329112001,67.49
20240329113001,99.05
20240329114001,109.58
20240329115001,195.6
20240329120001,355.28
20240329121001,367.13
20240329122001,341.82
20240329123001,153.04
20240329124001,122.57
20240329125001,129.77
20240329130001,175.17
20240329131001,121.13
20240329132001,101.81
20240329133001,102.13
20240329134001,214.7
20240329135001,172.07
20240329140001,164.39
20240329141001,173.8
20240329142001,220.64
20240329143001,317.43
20240329144001,295.2
20240329145001,207.43
20240329150001,270.95
20240329151001,211.79
20240329152001,150.05
20240329153001,102.27
20240329154001,75.71
20240329155001,56.21
20240329160001,35.43
20240329161001,22.73
20240329162001,19.96
20240329163001,16.95
20240329164001,11.13
20240329165001,8.35
20240428090001,2446.44
20240428091001,3674.48
20240428092001,888.0
20240428093001,397.46
20240428094001,235.7
20240428095001,259.59
20240428100001,359.66
20240428101001,1108.11
20240428102001,4075.39
20240428103001,5014.03
20240428104001,9091.33
20240428105001,5086.81
20240428110001,7838.74
20240428111001,10787.13
20240428112001,10059.97
20240428113001,3410.91
20240428114001,2468.26
20240428115001,2007.32
20240428120001,3649.17
20240428121001,3498.34
20240428122001,2551.94
20240428123001,2748.83
20240428124001,2499.76
20240428125001,1104.46
20240428130001,853.62
20240428131001,781.41
20240428132001,729.37
20240428133001,545.25
20240428134001,446.76
20240428135001,452.63
20240428140001,372.88
20240428141001,426.59
20240428142001,426.57
20240428143001,565.28
20240428144001,987.96
20240428145001,1113.45
20240428150001,1642.94
20240428151001,2325.05
20240428152001,1683.87
20240428153001,975.8
20240428154001,823.68
20240428155001,967.45
20240428160001,968.42
20240428161001,577.5
20240428162001,343.51
20240428163001,260.39
20240428164001,253.25
20240428165001,232.02
20240430090001,9713.43
20240430091001,11200.46
20240430092001,11840.21
20240430093001,12460.5
20240430094001,12459.6
20240430095001,11732.97
20240430100001,11675.39
20240430101001,8244.14
20240430102001,12385.65
20240430103001,14465.55
20240430104001,14825.56
20240430105001,15437.98
20240430110001,11455.01
20240430111001,14541.16
20240430112001,14900.22
20240430113001,14647.92
20240430114001,15572.71
20240430115001,15025.16
20240430120001,6138.59
20240430121001,10698.74
20240430122001,7579.65
20240430123001,15566.8
20240430124001,15988.88
20240430125001,7594.11
20240430130001,5845.32
20240430131001,4798.99
20240430132001,9500.64
20240430133001,10243.76
20240430134001,9267.18
20240430135001,6973.32
20240430140001,8239.51
20240430141001,4888.83
20240430142001,3284.57
20240430143001,2346.7
20240430144001,2912.78
20240430145001,2700.38
20240430150001,777.89
20240430151001,494.78
20240430152001,667.07
20240430153001,432.08
20240430154001,230.17
20240430155001,136.71
20240430160001,63.25
20240430161001,45.75
20240430162001,26.32
20240430163001,55.46
20240430164001,31.36
20240430165001,56.11
20240515090001,4944.93
20240515091001,6397.45
20240515092001,6320.63
20240515093001,7559.44
20240515094001,7091.78
20240515095001,7092.61
20240515100001,6207.73
20240515101001,6351.22
20240515102001,6172.47
20240515103001,6316.44
20240515104001,6523.56
20240515105001,9061.72
20240515110001,10035.42
20240515111001,9362.67
20240515112001,11654.3
20240515113001,10574.33
20240515114001,11840.78
20240515115001,10031.12
20240515120001,8892.07
20240515121001,10511.78
20240515122001,11766.62
20240515123001,11070.63
20240515124001,8046.02
20240515125001,11712.9
20240515130001,12889.46
20240515131001,13236.97
20240515132001,11933.64
20240515133001,10717.04
20240515134001,4446.84
20240515135001,4490.26
20240515140001,3149.2
20240515141001,2179.84
20240515142001,1884.73
20240515143001,1776.75
20240515144001,1294.77
20240515145001,1236.98
20240515150001,1017.03
20240515151001,678.71
20240515152001,601.93
20240515153001,536.93
20240515154001,234.93
20240515155001,316.95
20240515160001,317.78
20240515161001,237.9
20240515162001,138.35
20240515163001,103.6
20240515164001,88.7
20240515165001,70.57
20240520090001,2544.52
20240520091001,2819.28
20240520092001,2435.26
20240520093001,2308.07
20240520094001,1493.91
20240520095001,1087.76
20240520100001,2372.7
20240520101001,2888.39
